0,0,-0.08,0.05236,0.05236,1.1411e-08,-2.8503e-08,-1.2504e-08,7.6719e-09,4.0641e-08,2.5495e-08,4.4602e-08,1.5896e-08,-4.4142e-09
-0.04,-0.04,-0.04,0.05236,0.05236,1.1827e-08,-2.6174e-08,-1.6415e-08,6.0187e-09,3.9033e-08,3.3067e-08,4.8261e-08,4.8033e-09,-1.077e-08
0,-0.04,-0.04,0.05236,0.05236,1.2832e-08,-2.6381e-08,-1.8453e-08,1.1856e-08,4.3756e-08,3.2443e-08,3.8648e-08,1.1118e-08,-1.1415e-08
0.04,-0.04,-0.04,0.05236,0.05236,1.3892e-08,-2.3655e-08,-2.5299e-08,8.0077e-09,4.4822e-08,2.615e-08,3.3302e-08,1.9119e-08,-1.3333e-08
-0.04,0,-0.04,0.05236,0.05236,1.2533e-08,-3.1855e-08,-1.6728e-08,4.3604e-09,4.3231e-08,3.0261e-08,5.2504e-08,8.5691e-09,-6.575e-09
0,0,-0.04,0.05236,0.05236,1.3618e-08,-2.9829e-08,-1.8775e-08,6.3289e-09,4.745e-08,2.7463e-08,4.5272e-08,1.6971e-08,-5.6136e-09
0.04,0,-0.04,0.05236,0.05236,1.6488e-08,-2.8659e-08,-2.2227e-08,4.9517e-09,4.8101e-08,2.4692e-08,3.6567e-08,1.992e-08,-7.6373e-09
-0.04,0.04,-0.04,0.05236,0.05236,1.5023e-08,-3.6326e-08,-1.3572e-08,1.4641e-09,4.3415e-08,2.7085e-08,4.7021e-08,1.0594e-08,-5.3076e-11
0,0.04,-0.04,0.05236,0.05236,1.9187e-08,-3.3888e-08,-1.6543e-08,1.5944e-09,4.7958e-08,2.2856e-08,4.0292e-08,1.3995e-08,-3.2692e-09
0.04,0.04,-0.04,0.05236,0.05236,1.9449e-08,-3.306e-08,-2.0275e-08,3.4341e-09,5.2611e-08,2.2155e-08,3.5219e-08,2.9375e-08,-2.7688e-09
0,-0.08,0,0.05236,0.05236,1.479e-08,-2.1609e-08,-2.5926e-08,8.6145e-09,4.2047e-08,3.6262e-08,2.9935e-08,1.1305e-08,-2.9038e-08
-0.04,-0.04,0,0.05236,0.05236,1.4574e-08,-2.7606e-08,-2.1169e-08,2.6906e-09,4.9484e-08,3.8231e-08,3.9677e-08,7.7041e-09,-1.1477e-08
0,-0.04,0,0.05236,0.05236,1.6878e-08,-2.4708e-08,-2.2842e-08,4.5898e-09,5.0186e-08,3.306e-08,3.4964e-08,1.2711e-08,-1.7494e-08
0.04,-0.04,0,0.05236,0.05236,1.6908e-08,-2.5945e-08,-2.7253e-08,4.2796e-09,5.2628e-08,2.6084e-08,3.1184e-08,1.7677e-08,-1.8209e-08
-0.08,0,0,0.05236,0.05236,1.4794e-08,-3.745e-08,-1.7314e-08,-3.5477e-10,4.0656e-08,3.3464e-08,4.4167e-08,4.0108e-09,-6.3647e-09
-0.04,0,0,0.05236,0.05236,1.6657e-08,-3.3283e-08,-2.0397e-08,-1.6176e-09,4.8826e-08,2.9348e-08,4.2087e-08,7.7542e-09,-6.1386e-09
0,0,0,0.05236,0.05236,1.8373e-08,-3.2698e-08,-2.1482e-08,2.6315e-09,5.2827e-08,2.6381e-08,3.615e-08,1.134e-08,-1.1391e-08
