0,0,-0.09,0.05236,0.05236,9.3095e-09,-2.715e-08,-1.2506e-08,7.8989e-09,3.8797e-08,2.6285e-08,4.8474e-08,1.5904e-08,1.9733e-10
-0.03,-0.06,-0.06,0.05236,0.05236,9.7102e-09,-2.4233e-08,-1.531e-08,1.1454e-08,3.5296e-08,3.7161e-08,4.7518e-08,7.3274e-09,-1.2945e-08
0,-0.06,-0.06,0.05236,0.05236,1.029e-08,-2.2967e-08,-1.7442e-08,1.3009e-08,3.7513e-08,3.3412e-08,4.2449e-08,1.2071e-08,-1.4954e-08
0.03,-0.06,-0.06,0.05236,0.05236,1.0873e-08,-2.1688e-08,-1.9982e-08,1.4442e-08,3.9471e-08,3.0019e-08,3.7857e-08,1.7069e-08,-1.6684e-08
-0.06,-0.03,-0.06,0.05236,0.05236,9.9649e-09,-2.8791e-08,-1.3165e-08,6.8071e-09,3.5347e-08,3.6335e-08,5.4654e-08,3.5765e-09,-6.0662e-09
-0.03,-0.03,-0.06,0.05236,0.05236,1.062e-08,-2.7286e-08,-1.4893e-08,7.9993e-09,3.7995e-08,3.2989e-08,4.8848e-08,8.5157e-09,-7.5287e-09
0,-0.03,-0.06,0.05236,0.05236,1.1289e-08,-2.5749e-08,-1.6929e-08,9.1415e-09,4.0451e-08,2.9894e-08,4.3532e-08,1.3925e-08,-8.8702e-09
0.03,-0.03,-0.06,0.05236,0.05236,1.1964e-08,-2.4208e-08,-1.9345e-08,1.0183e-08,4.2627e-08,2.7057e-08,3.8739e-08,1.9643e-08,-9.9988e-09
0.06,-0.03,-0.06,0.05236,0.05236,1.2634e-08,-2.2687e-08,-2.2231e-08,1.1069e-08,4.4437e-08,2.4476e-08,3.446e-08,2.5466e-08,-1.0824e-08
-0.06,0,-0.06,0.05236,0.05236,1.0878e-08,-3.2673e-08,-1.2769e-08,4.326e-09,3.762e-08,3.2066e-08,5.5667e-08,4.1473e-09,-2.4028e-09
-0.03,0,-0.06,0.05236,0.05236,1.1634e-08,-3.0823e-08,-1.441e-08,5.1968e-09,4.0509e-08,2.9331e-08,4.9669e-08,9.7054e-09,-3.3636e-09
0,0,-0.06,0.05236,0.05236,1.2407e-08,-2.8949e-08,-1.6338e-08,6.0229e-09,4.3195e-08,2.6771e-08,4.4196e-08,1.5822e-08,-4.2271e-09
0.03,0,-0.06,0.05236,0.05236,1.3189e-08,-2.7085e-08,-1.8614e-08,6.7668e-09,4.5582e-08,2.4396e-08,3.9274e-08,2.2311e-08,-4.9311e-09
0.06,0,-0.06,0.05236,0.05236,1.3966e-08,-2.526e-08,-2.1318e-08,7.3901e-09,4.7574e-08,2.2212e-08,3.4892e-08,2.8932e-08,-5.4158e-09
-0.06,0.03,-0.06,0.05236,0.05236,1.1891e-08,-3.7219e-08,-1.2328e-08,2.3269e-09,3.9638e-08,2.8371e-08,5.6008e-08,4.6465e-09,3.8156e-10
-0.03,0.03,-0.06,0.05236,0.05236,1.2763e-08,-3.4933e-08,-1.3876e-08,2.9517e-09,4.2747e-08,2.6128e-08,4.9938e-08,1.0839e-08,-2.199e-10
0,0.03,-0.06,0.05236,0.05236,1.3659e-08,-3.2636e-08,-1.5685e-08,3.5381e-09,4.5646e-08,2.4004e-08,4.4407e-08,1.7687e-08,-7.459e-10
0.03,0.03,-0.06,0.05236,0.05236,1.4566e-08,-3.0372e-08,-1.7811e-08,4.0589e-09,4.8229e-08,2.2013e-08,3.9438e-08,2.4979e-08,-1.1551e-09
0.06,0.03,-0.06,0.05236,0.05236,1.547e-08,-2.8175e-08,-2.0321e-08,4.4869e-09,5.039e-08,2.0162e-08,3.5019e-08,3.2433e-08,-1.4087e-09
-0.03,0.06,-0.06,0.05236,0.05236,1.4024e-08,-3.9717e-08,-1.3301e-08,1.1753e-09,4.4622e-08,2.3324e-08,4.9638e-08,1.1845e-08,2.1056e-09
0,0.06,-0.06,0.05236,0.05236,1.5065e-08,-3.689e-08,-1.4986e-08,1.5816e-09,4.7706e-08,2.1556e-08,4.4152e-08,1.9424e-08,1.8139e-09
0.03,0.06,-0.06,0.05236,0.05236,1.612e-08,-3.4129e-08,-1.6956e-08,1.9366e-09,5.046e-08,1.9883e-08,3.9223e-08,2.7523e-08,1.6058e-09
-0.06,-0.06,-0.03,0.05236,0.05236,1.0885e-08,-2.6526e-08,-1.6026e-08,7.4431e-09,3.5782e-08,4.1242e-08,4.6502e-08,4.1563e-09,-1.4081e-08
-0.03,-0.06,-0.03,0.05236,0.05236,1.1697e-08,-2.519e-08,-1.8335e-08,9.0319e-09,3.8633e-08,3.7245e-08,4.2327e-08,7.9872e-09,-1.6232e-08
0,-0.06,-0.03,0.05236,0.05236,1.2546e-08,-2.3825e-08,-2.1106e-08,1.0585e-08,4.1291e-08,3.3573e-08,3.8334e-08,1.2113e-08,-1.822e-08
0.03,-0.06,-0.03,0.05236,0.05236,1.3424e-08,-2.2453e-08,-2.4462e-08,1.2029e-08,4.3657e-08,3.0232e-08,3.4605e-08,1.6419e-08,-1.9921e-08
0.06,-0.06,-0.03,0.05236,0.05236,1.4322e-08,-2.1094e-08,-2.8564e-08,1.3281e-08,4.5634e-08,2.7213e-08,3.1177e-08,2.0767e-08,-2.1218e-08
-0.06,-0.03,-0.03,0.05236,0.05236,1.1926e-08,-3.0113e-08,-1.5667e-08,4.4292e-09,3.8695e-08,3.6181e-08,4.7819e-08,4.7863e-09,-9.3911e-09
-0.03,-0.03,-0.03,0.05236,0.05236,1.2873e-08,-2.8471e-08,-1.7892e-08,5.5673e-09,4.1869e-08,3.2942e-08,4.343e-08,9.091e-09,-1.0922e-08
0,-0.03,-0.03,0.05236,0.05236,1.387e-08,-2.6803e-08,-2.0556e-08,6.6682e-09,4.4839e-08,2.9927e-08,3.9253e-08,1.3745e-08,-1.2315e-08
0.03,-0.03,-0.03,0.05236,0.05236,1.491e-08,-2.5141e-08,-2.377e-08,7.6781e-09,4.7494e-08,2.7149e-08,3.5367e-08,1.8616e-08,-1.3486e-08
0.06,-0.03,-0.03,0.05236,0.05236,1.5981e-08,-2.3508e-08,-2.7683e-08,8.5401e-09,4.9721e-08,2.4609e-08,3.1808e-08,2.3541e-08,-1.435e-08
-0.06,0,-0.03,0.05236,0.05236,1.308e-08,-3.4334e-08,-1.5229e-08,2.0346e-09,4.1422e-08,3.1834e-08,4.8634e-08,5.3837e-09,-5.6377e-09
-0.03,0,-0.03,0.05236,0.05236,1.4187e-08,-3.23e-08,-1.7353e-08,2.8329e-09,4.491e-08,2.9198e-08,4.4108e-08,1.0181e-08,-6.7016e-09
0,0,-0.03,0.05236,0.05236,1.5362e-08,-3.0252e-08,-1.9886e-08,3.5964e-09,4.8185e-08,2.6716e-08,3.9813e-08,1.5389e-08,-7.654e-09
0.03,0,-0.03,0.05236,0.05236,1.6596e-08,-2.8228e-08,-2.2929e-08,4.2868e-09,5.1122e-08,2.4401e-08,3.5828e-08,2.0855e-08,-8.4354e-09
0.06,0,-0.03,0.05236,0.05236,1.7878e-08,-2.6257e-08,-2.6615e-08,4.8644e-09,5.3595e-08,2.2261e-08,3.2186e-08,2.6389e-08,-8.9889e-09
-0.06,0.03,-0.03,0.05236,0.05236,1.4359e-08,-3.9321e-08,-1.4725e-08,1.6148e-10,4.3863e-08,2.8097e-08,4.8901e-08,5.9126e-09,-2.6815e-09
-0.03,0.03,-0.03,0.05236,0.05236,1.5656e-08,-3.6785e-08,-1.6734e-08,7.0636e-10,4.7642e-08,2.5942e-08,4.4325e-08,1.1208e-08,-3.3994e-09
0,0.03,-0.03,0.05236,0.05236,1.7043e-08,-3.4255e-08,-1.9119e-08,1.221e-09,5.1202e-08,2.389e-08,3.9988e-08,1.698e-08,-4.0293e-09
0.03,0.03,-0.03,0.05236,0.05236,1.8513e-08,-3.1779e-08,-2.1968e-08,1.6786e-09,5.4403e-08,2.1957e-08,3.5967e-08,2.3055e-08,-4.53e-09
0.06,0.03,-0.03,0.05236,0.05236,2.0053e-08,-2.939e-08,-2.54e-08,2.0514e-09,5.7108e-08,2.0152e-08,3.2297e-08,2.9216e-08,-4.8631e-09
-0.06,0.06,-0.03,0.05236,0.05236,1.5776e-08,-4.5239e-08,-1.4167e-08,-1.2798e-09,4.5917e-08,2.4878e-08,4.8604e-08,6.3323e-09,-3.9052e-10
-0.03,0.06,-0.03,0.05236,0.05236,1.7297e-08,-4.2054e-08,-1.6051e-08,-9.2178e-10,4.9952e-08,2.3107e-08,4.407e-08,1.2114e-08,-8.5556e-10
0,0.06,-0.03,0.05236,0.05236,1.8939e-08,-3.8911e-08,-1.8275e-08,-5.8858e-10,5.3761e-08,2.1405e-08,3.9768e-08,1.8441e-08,-1.2527e-09
0.03,0.06,-0.03,0.05236,0.05236,2.0694e-08,-3.5867e-08,-2.0918e-08,-2.9902e-10,5.7196e-08,1.9786e-08,3.5779e-08,2.512e-08,-1.5538e-09
0.06,0.06,-0.03,0.05236,0.05236,2.255e-08,-3.2961e-08,-2.4078e-08,-7.1979e-11,6.0105e-08,1.826e-08,3.2135e-08,3.1905e-08,-1.7334e-09
0,-0.09,0,0.05236,0.05236,1.3194e-08,-2.1623e-08,-2.4727e-08,1.2226e-08,4.1089e-08,3.7062e-08,3.3231e-08,1.0516e-08,-2.7072e-08
-0.06,-0.06,0,0.05236,0.05236,1.2487e-08,-2.7122e-08,-1.8266e-08,4.2887e-09,3.8858e-08,4.0086e-08,4.0359e-08,4.9566e-09,-1.6345e-08
-0.03,-0.06,0,0.05236,0.05236,1.3525e-08,-2.572e-08,-2.1011e-08,5.7834e-09,4.2251e-08,3.6369e-08,3.7316e-08,8.3209e-09,-1.8416e-08
0,-0.06,0,0.05236,0.05236,1.4625e-08,-2.4292e-08,-2.4329e-08,7.2636e-09,4.5444e-08,3.2923e-08,3.4268e-08,1.1906e-08,-2.031e-08
0.03,-0.06,0,0.05236,0.05236,1.5781e-08,-2.2863e-08,-2.8379e-08,8.6518e-09,4.8312e-08,2.976e-08,3.1317e-08,1.5618e-08,-2.1922e-08
0.06,-0.06,0,0.05236,0.05236,1.698e-08,-2.1452e-08,-3.337e-08,9.8619e-09,5.073e-08,2.6881e-08,2.8525e-08,1.9346e-08,-2.3148e-08
-0.06,-0.03,0,0.05236,0.05236,1.3719e-08,-3.0866e-08,-1.7897e-08,1.4227e-09,4.2326e-08,3.5119e-08,4.1408e-08,5.5773e-09,-1.1836e-08
-0.03,-0.03,0,0.05236,0.05236,1.4939e-08,-2.9135e-08,-2.0553e-08,2.4434e-09,4.614e-08,3.2114e-08,3.8217e-08,9.3239e-09,-1.3361e-08
0,-0.03,0,0.05236,0.05236,1.6242e-08,-2.7386e-08,-2.3756e-08,3.4422e-09,4.9743e-08,2.9291e-08,3.5034e-08,1.333e-08,-1.474e-08
0.03,-0.03,0,0.05236,0.05236,1.7624e-08,-2.5648e-08,-2.7651e-08,4.3649e-09,5.2995e-08,2.6669e-08,3.1965e-08,1.7486e-08,-1.5894e-08
0.06,-0.03,0,0.05236,0.05236,1.9072e-08,-2.3946e-08,-3.2436e-08,5.1527e-09,5.5749e-08,2.4254e-08,2.9071e-08,2.1663e-08,-1.675e-08
-0.09,0,0,0.05236,0.05236,1.3765e-08,-3.7393e-08,-1.5295e-08,-1.4398e-09,4.1307e-08,3.3408e-08,4.5186e-08,2.417e-09,-6.96e-09
-0.06,0,0,0.05236,0.05236,1.5085e-08,-3.5291e-08,-1.7428e-08,-7.7608e-10,4.5604e-08,3.0871e-08,4.2051e-08,6.1631e-09,-8.1302e-09
-0.03,0,0,0.05236,0.05236,1.652e-08,-3.3139e-08,-1.9971e-08,-1.0221e-10,4.9831e-08,2.8428e-08,3.8766e-08,1.0302e-08,-9.2341e-09
0,0,0,0.05236,0.05236,1.8069e-08,-3.0981e-08,-2.3026e-08,5.4898e-10,5.3841e-08,2.6108e-08,3.5499e-08,1.4743e-08,-1.0218e-08
0.03,0,0,0.05236,0.05236,1.9726e-08,-2.8857e-08,-2.6727e-08,1.1399e-09,5.7473e-08,2.3929e-08,3.2355e-08,1.936e-08,-1.1026e-08
0.06,0,0,0.05236,0.05236,2.1482e-08,-2.6797e-08,-3.1249e-08,1.6308e-09,6.0563e-08,2.19e-08,2.9397e-08,2.4006e-08,-1.1606e-08
0.09,0,0,0.05236,0.05236,2.3318e-08,-2.4822e-08,-3.6828e-08,1.9834e-09,6.2951e-08,2.0025e-08,2.6657e-08,2.8515e-08,-1.1915e-08
-0.06,0.03,0,0.05236,0.05236,1.6597e-08,-4.0548e-08,-1.6873e-08,-2.4286e-09,4.8566e-08,2.7229e-08,4.2255e-08,6.6828e-09,-5.1289e-09
-0.03,0.03,0,0.05236,0.05236,1.8288e-08,-3.785e-08,-1.9284e-08,-2.0051e-09,5.318e-08,2.5234e-08,3.8937e-08,1.1214e-08,-5.9112e-09
0,0.03,0,0.05236,0.05236,2.0131e-08,-3.5172e-08,-2.2167e-08,-1.6018e-09,5.7574e-08,2.3319e-08,3.564e-08,1.6091e-08,-6.5971e-09
0.03,0.03,0,0.05236,0.05236,2.2127e-08,-3.2563e-08,-2.564e-08,-1.2443e-09,6.1567e-08,2.1502e-08,3.2471e-08,2.1175e-08,-7.147e-09
0.06,0.03,0,0.05236,0.05236,2.4264e-08,-3.0056e-08,-2.9858e-08,-9.593e-10,6.4976e-08,1.9794e-08,2.9491e-08,2.6297e-08,-7.5249e-09
