0,0,-0.08,0.05236,0.05236,-9.3319e-09,-4.0996e-08,-4.3042e-08,-2.9707e-08,-4.257e-09,2.7151e-08,4.4938e-08,-3.1985e-08,1.8429e-09,-2.6422e-08,-2.8364e-08,-1.3503e-08
-0.04,-0.04,-0.04,0.05236,0.05236,-6.8417e-09,-4.795e-08,-4.3496e-08,-2.1588e-08,5.6639e-10,2.275e-08,4.8954e-08,-3.2343e-08,-1.189e-09,-1.797e-08,-2.6294e-08,-1.863e-08
0,-0.04,-0.04,0.05236,0.05236,-8.4658e-09,-4.9095e-08,-3.3421e-08,-2.1028e-08,1.8868e-09,2.9997e-08,4.2125e-08,-3.8367e-08,-2.4006e-09,-1.9067e-08,-3.1118e-08,-1.6724e-08
0.04,-0.04,-0.04,0.05236,0.05236,-1.6614e-08,-4.2804e-08,-2.8048e-08,-1.9596e-08,1.9928e-09,4.1909e-08,3.5422e-08,-3.6514e-08,-5.465e-10,-2.1394e-08,-4.1236e-08,-1.1933e-08
-0.04,0,-0.04,0.05236,0.05236,-4.2982e-09,-5.0866e-08,-5.1151e-08,-2.7462e-08,5.122e-10,1.7631e-08,4.2977e-08,-2.7807e-08,1.985e-10,-2.0437e-08,-2.5553e-08,-1.2864e-08
0,0,-0.04,0.05236,0.05236,-1.0651e-08,-5.0018e-08,-4.1243e-08,-2.6803e-08,1.4771e-09,2.6017e-08,3.9034e-08,-2.9679e-08,2.3617e-09,-2.2159e-08,-3.1074e-08,-1.1546e-08
0.04,0,-0.04,0.05236,0.05236,-1.415e-08,-4.6074e-08,-3.114e-08,-2.4059e-08,5.3871e-10,3.2993e-08,3.4197e-08,-2.9372e-08,1.4527e-09,-2.2244e-08,-3.7411e-08,-9.338e-09
-0.04,0.04,-0.04,0.05236,0.05236,-6.2999e-09,-5.4032e-08,-5.5805e-08,-3.4414e-08,6.4113e-10,1.6236e-08,4.1414e-08,-2.4779e-08,3.9495e-09,-2.1346e-08,-2.3077e-08,-1.1849e-08
0,0.04,-0.04,0.05236,0.05236,-9.368e-09,-5.0025e-08,-4.62e-08,-3.4674e-08,-2.7046e-09,2.1482e-08,3.5673e-08,-2.391e-08,4.5968e-09,-2.2813e-08,-3.0671e-08,-7.9825e-09
0.04,0.04,-0.04,0.05236,0.05236,-1.2695e-08,-4.7358e-08,-3.7054e-08,-2.8683e-08,2.1542e-09,2.8552e-08,3.1952e-08,-2.642e-08,3.2168e-09,-2.5681e-08,-3.4571e-08,-7.8087e-09
