0,0,-0.08,0.05236,0.05236,1.0151e-08,-2.8767e-08,-1.4292e-08,7.3144e-09,4.1796e-08,2.5897e-08,4.6723e-08,1.3694e-08,-2.3454e-09
-0.04,-0.04,-0.04,0.05236,0.05236,1.2534e-08,-2.6971e-08,-1.6133e-08,7.5005e-09,3.878e-08,3.6368e-08,4.5444e-08,6.8799e-09,-9.5898e-09
0,-0.04,-0.04,0.05236,0.05236,1.3765e-08,-2.5954e-08,-1.984e-08,8.4057e-09,4.2203e-08,3.2258e-08,4.0874e-08,1.2782e-08,-1.3868e-08
0.04,-0.04,-0.04,0.05236,0.05236,1.3572e-08,-2.3003e-08,-2.32e-08,1.0433e-08,4.6114e-08,2.8211e-08,3.3662e-08,2.0978e-08,-1.4321e-08
-0.04,0,-0.04,0.05236,0.05236,1.2749e-08,-3.2888e-08,-1.5712e-08,2.8369e-09,4.0576e-08,3.0242e-08,4.7399e-08,7.5684e-09,-5.0341e-09
0,0,-0.04,0.05236,0.05236,1.4353e-08,-3.0198e-08,-1.8966e-08,3.6223e-09,4.6984e-08,2.6612e-08,3.9859e-08,1.6437e-08,-6.0133e-09
0.04,0,-0.04,0.05236,0.05236,1.6168e-08,-2.7973e-08,-2.2761e-08,4.6537e-09,4.7888e-08,2.2994e-08,3.5678e-08,2.4231e-08,-6.4589e-09
-0.04,0.04,-0.04,0.05236,0.05236,1.5686e-08,-4.0335e-08,-1.5021e-08,-5.3652e-10,4.3909e-08,2.8011e-08,4.8028e-08,9.5242e-09,-1.7513e-10
0,0.04,-0.04,0.05236,0.05236,1.7824e-08,-3.6847e-08,-1.7951e-08,2.5744e-09,5.0837e-08,2.3459e-08,4.1208e-08,1.8981e-08,-9.8113e-10
0.04,0.04,-0.04,0.05236,0.05236,1.9877e-08,-3.091e-08,-1.9806e-08,2.1054e-09,5.5059e-08,2.1147e-08,3.5233e-08,2.6494e-08,-3.2983e-09
0,-0.08,0,0.05236,0.05236,1.4315e-08,-2.2333e-08,-2.1407e-08,8.6559e-09,4.1894e-08,3.3363e-08,3.4555e-08,1.0816e-08,-2.4111e-08
-0.04,-0.04,0,0.05236,0.05236,1.3586e-08,-2.853e-08,-1.9241e-08,3.4751e-09,4.6791e-08,3.4772e-08,3.5392e-08,8.0921e-09,-1.5525e-08
0,-0.04,0,0.05236,0.05236,1.543e-08,-2.7819e-08,-2.378e-08,3.5712e-09,4.6667e-08,3.1236e-08,3.3765e-08,1.3789e-08,-1.7396e-08
0.04,-0.04,0,0.05236,0.05236,1.8088e-08,-2.3256e-08,-3.02e-08,7.7265e-09,5.0526e-08,2.5008e-08,2.9196e-08,1.7381e-08,-1.8592e-08
-0.08,0,0,0.05236,0.05236,1.42e-08,-3.6666e-08,-1.6927e-08,-1.778e-09,4.4706e-08,3.1512e-08,4.6576e-08,2.2956e-09,-7.2878e-09
-0.04,0,0,0.05236,0.05236,1.5895e-08,-3.3788e-08,-1.8872e-08,-7.6197e-11,4.7216e-08,2.7907e-08,3.9329e-08,7.2279e-09,-8.8346e-09
0,0,0,0.05236,0.05236,1.8751e-08,-3.0849e-08,-2.5218e-08,1.6338e-09,5.5913e-08,2.5809e-08,3.5291e-08,1.5721e-08,-1.0198e-08
0.04,0,0,0.05236,0.05236,2.1462e-08,-2.926e-08,-2.6842e-08,1.3147e-09,5.9563e-08,2.3007e-08,3.3787e-08,2.3052e-08,-1.0451e-08
0.08,0,0,0.05236,0.05236,2.28e-08,-2.6069e-08,-3.6722e-08,8.9552e-10,6.1382e-08,1.9357e-08,2.653e-08,2.7581e-08,-1.1973e-08
-0.04,0.04,0,0.05236,0.05236,1.8905e-08,-4.1874e-08,-1.6929e-08,-3.0952e-09,5.4271e-08,2.494e-08,4.091e-08,7.9828e-09,-4.0419e-09
0,0.04,0,0.05236,0.05236,2.2038e-08,-3.5502e-08,-2.1365e-08,-2.8837e-09,5.8319e-08,2.2246e-08,3.5904e-08,1.6285e-08,-4.9074e-09
0.04,0.04,0,0.05236,0.05236,2.3016e-08,-3.4204e-08,-2.5338e-08,-1.4632e-09,6.6757e-08,1.9631e-08,3.259e-08,2.2506e-08,-5.0053e-09
0,0.08,0,0.05236,0.05236,2.4777e-08,-4.7222e-08,-2.0098e-08,-3.3122e-09,6.3904e-08,1.9176e-08,3.5417e-08,1.7382e-08,-1.8015e-09
-0.04,-0.04,0.04,0.05236,0.05236,1.6905e-08,-2.748e-08,-2.306e-08,-8.731e-10,4.8498e-08,3.1266e-08,3.2306e-08,8.07e-09,-1.5664e-08
0,-0.04,0.04,0.05236,0.05236,1.8792e-08,-2.6647e-08,-2.756e-08,-1.0601e-09,5.5468e-08,2.8938e-08,2.8967e-08,1.0784e-08,-1.8062e-08
0.04,-0.04,0.04,0.05236,0.05236,2.0902e-08,-2.2546e-08,-3.3608e-08,3.9739e-10,6.1544e-08,2.6156e-08,2.6019e-08,1.6188e-08,-1.9756e-08
-0.04,0,0.04,0.05236,0.05236,1.9508e-08,-3.2913e-08,-2.1551e-08,-5.7749e-09,5.6543e-08,2.7304e-08,3.1044e-08,8.7715e-09,-1.1193e-08
0,0,0.04,0.05236,0.05236,2.1704e-08,-3.0279e-08,-2.6274e-08,-3.9304e-09,6.2523e-08,2.4304e-08,2.9272e-08,1.356e-08,-1.1701e-08
0.04,0,0.04,0.05236,0.05236,2.5705e-08,-2.9275e-08,-3.2426e-08,-3.3404e-09,6.7651e-08,2.2004e-08,2.7382e-08,1.9069e-08,-1.2532e-08
-0.04,0.04,0.04,0.05236,0.05236,2.2637e-08,-4.1418e-08,-1.9585e-08,-7.3341e-09,5.9097e-08,2.3569e-08,3.1573e-08,1.0066e-08,-7.0791e-09
0,0.04,0.04,0.05236,0.05236,2.6058e-08,-3.6015e-08,-2.4842e-08,-7.9529e-09,6.9536e-08,2.1027e-08,2.9677e-08,1.5318e-08,-9.5829e-09
0.04,0.04,0.04,0.05236,0.05236,2.9553e-08,-3.2347e-08,-2.9717e-08,-6.4828e-09,7.3089e-08,1.9613e-08,2.8621e-08,1.998e-08,-9.376e-09
0,0,0.08,0.05236,0.05236,2.5002e-08,-2.8591e-08,-2.9012e-08,-1.2493e-08,6.9844e-08,2.321e-08,2.5761e-08,1.329e-08,-1.4069e-08
0,0,-0.08,0.10472,0.05236,1.1438e-08,-2.8375e-08,-1.1685e-08,9.2351e-09,3.8955e-08,2.5504e-08,4.4287e-08,1.7539e-08,-5.0103e-10
-0.04,-0.04,-0.04,0.10472,0.05236,1.2578e-08,-2.7781e-08,-1.6145e-08,9.8074e-09,3.6399e-08,3.3789e-08,4.5442e-08,7.5941e-09,-9.7853e-09
0,-0.04,-0.04,0.10472,0.05236,1.4001e-08,-2.602e-08,-1.9938e-08,1.185e-08,4.0645e-08,3.095e-08,4.0061e-08,1.4966e-08,-1.0262e-08
0.04,-0.04,-0.04,0.10472,0.05236,1.4876e-08,-2.2871e-08,-2.3595e-08,1.225e-08,4.4273e-08,2.6761e-08,3.4242e-08,2.1002e-08,-1.1117e-08
-0.04,0,-0.04,0.10472,0.05236,1.4304e-08,-3.2619e-08,-1.6478e-08,5.0212e-09,4.2145e-08,2.9174e-08,4.7622e-08,8.0734e-09,-2.7313e-09
0,0,-0.04,0.10472,0.05236,1.5428e-08,-2.9607e-08,-1.7917e-08,5.5674e-09,4.5538e-08,2.6184e-08,4.108e-08,1.6767e-08,-2.5525e-09
0.04,0,-0.04,0.10472,0.05236,1.8763e-08,-2.8432e-08,-1.9633e-08,7.2104e-09,4.8443e-08,2.3085e-08,3.5411e-08,2.3927e-08,-3.4709e-09
-0.04,0.04,-0.04,0.10472,0.05236,1.5022e-08,-3.9278e-08,-1.4261e-08,1.9618e-09,4.4899e-08,2.6059e-08,4.7795e-08,1.0483e-08,2.6238e-10
0,0.04,-0.04,0.10472,0.05236,1.7618e-08,-3.4408e-08,-1.7137e-08,3.6052e-09,5.1023e-08,2.2961e-08,4.3115e-08,1.753e-08,4.4216e-10
0.04,0.04,-0.04,0.10472,0.05236,1.9297e-08,-3.2094e-08,-2.1135e-08,2.4863e-09,5.5494e-08,1.9975e-08,3.6392e-08,2.6935e-08,7.8888e-10
0,-0.08,0,0.10472,0.05236,1.4771e-08,-2.2897e-08,-2.3919e-08,1.4466e-08,3.9362e-08,3.5665e-08,3.4707e-08,1.2381e-08,-2.1504e-08
-0.04,-0.04,0,0.10472,0.05236,1.5158e-08,-2.9128e-08,-1.9762e-08,3.7743e-09,4.166e-08,3.3917e-08,3.8948e-08,8.1298e-09,-1.0871e-08
0,-0.04,0,0.10472,0.05236,1.5947e-08,-2.6769e-08,-2.3147e-08,8.0626e-09,4.4821e-08,3.1549e-08,3.4117e-08,1.3588e-08,-1.1968e-08
0.04,-0.04,0,0.10472,0.05236,1.8524e-08,-2.3225e-08,-2.9516e-08,7.9901e-09,4.9775e-08,2.5905e-08,3.0815e-08,1.8378e-08,-1.5765e-08
-0.08,0,0,0.10472,0.05236,1.6253e-08,-3.4625e-08,-1.5988e-08,1.4206e-09,4.0288e-08,3.2281e-08,4.3125e-08,2.5401e-09,-4.0557e-09
-0.04,0,0,0.10472,0.05236,1.7582e-08,-3.3494e-08,-1.8952e-08,1.545e-09,4.6984e-08,3.0089e-08,3.7268e-08,1.086e-08,-6.8368e-09
0,0,0,0.10472,0.05236,2.057e-08,-3.1317e-08,-2.147e-08,2.912e-09,5.1439e-08,2.6067e-08,3.3881e-08,1.6598e-08,-8.2437e-09
0.04,0,0,0.10472,0.05236,2.0891e-08,-2.8875e-08,-2.7064e-08,3.3016e-09,5.8805e-08,2.3062e-08,3.2029e-08,2.1934e-08,-1.0156e-08
0.08,0,0,0.10472,0.05236,2.5334e-08,-2.6509e-08,-3.451e-08,2.6987e-09,6.4146e-08,2.1102e-08,2.7324e-08,2.7961e-08,-8.302e-09
-0.04,0.04,0,0.10472,0.05236,1.9931e-08,-3.9621e-08,-1.663e-08,-1.4384e-09,5.2327e-08,2.5304e-08,4.1341e-08,9.0525e-09,-2.6506e-09
0,0.04,0,0.10472,0.05236,2.1707e-08,-3.5246e-08,-2.1794e-08,-2.9929e-10,5.705e-08,2.1348e-08,3.6855e-08,1.6749e-08,-2.1545e-09
0.04,0.04,0,0.10472,0.05236,2.4591e-08,-3.2202e-08,-2.5835e-08,-5.9957e-10,6.0804e-08,2.016e-08,3.1916e-08,2.386e-08,-4.495e-09
0,0.08,0,0.10472,0.05236,2.5967e-08,-4.2151e-08,-1.9696e-08,-2.1905e-09,6.1591e-08,1.9902e-08,3.592e-08,1.7452e-08,-8.5312e-10
-0.04,-0.04,0.04,0.10472,0.05236,1.6865e-08,-2.8147e-08,-2.2501e-08,-8.3935e-10,4.6899e-08,3.2525e-08,3.1689e-08,7.3581e-09,-1.355e-08
0,-0.04,0.04,0.10472,0.05236,1.9537e-08,-2.5733e-08,-2.6279e-08,2.2951e-09,5.3343e-08,2.7808e-08,3.0944e-08,1.3192e-08,-1.4248e-08
0.04,-0.04,0.04,0.10472,0.05236,2.2481e-08,-2.3646e-08,-3.3003e-08,3.394e-09,5.9583e-08,2.4651e-08,2.7305e-08,1.6575e-08,-1.8336e-08
-0.04,0,0.04,0.10472,0.05236,1.9241e-08,-3.2916e-08,-2.1138e-08,-2.4328e-09,5.3697e-08,2.7469e-08,3.3227e-08,8.853e-09,-8.9579e-09
0,0,0.04,0.10472,0.05236,2.1895e-08,-3.1634e-08,-2.5249e-08,-2.7678e-09,5.6515e-08,2.493e-08,3.0126e-08,1.5269e-08,-9.0157e-09
0.04,0,0.04,0.10472,0.05236,2.5551e-08,-2.8705e-08,-3.1063e-08,-2.7036e-09,6.7739e-08,2.1552e-08,2.7267e-08,1.8156e-08,-1.0607e-08
-0.04,0.04,0.04,0.10472,0.05236,2.2447e-08,-3.9246e-08,-2.0888e-08,-4.608e-09,5.9775e-08,2.3395e-08,3.1479e-08,1.0035e-08,-4.9435e-09
0,0.04,0.04,0.10472,0.05236,2.4436e-08,-3.501e-08,-2.4417e-08,-4.6437e-09,7.0106e-08,2.1883e-08,3.1009e-08,1.6595e-08,-6.7982e-09
0.04,0.04,0.04,0.10472,0.05236,2.9663e-08,-3.0936e-08,-2.9233e-08,-3.8228e-09,7.2588e-08,1.8928e-08,2.6862e-08,2.0665e-08,-7.082e-09
0,0,0.08,0.10472,0.05236,2.4096e-08,-2.8776e-08,-2.9052e-08,-7.0036e-09,7.0158e-08,2.1342e-08,2.4218e-08,1.2675e-08,-1.2696e-08
0,0,-0.08,0.15708,0.05236,1.326e-08,-2.841e-08,-1.3532e-08,1.055e-08,3.6731e-08,2.5759e-08,4.4229e-08,1.6542e-08,4.9196e-09
-0.04,-0.04,-0.04,0.15708,0.05236,1.3841e-08,-2.8485e-08,-1.5388e-08,1.0575e-08,3.6452e-08,3.4274e-08,4.6384e-08,9.5285e-09,-6.7098e-09
0,-0.04,-0.04,0.15708,0.05236,1.5377e-08,-2.5479e-08,-1.973e-08,1.3012e-08,4.1104e-08,2.9245e-08,4.0128e-08,1.37e-08,-5.7286e-09
0.04,-0.04,-0.04,0.15708,0.05236,1.6283e-08,-2.3896e-08,-2.1566e-08,1.5834e-08,4.0836e-08,2.8463e-08,3.5709e-08,2.2883e-08,-7.7243e-09
-0.04,0,-0.04,0.15708,0.05236,1.4876e-08,-3.2288e-08,-1.5242e-08,6.3302e-09,4.0633e-08,2.9967e-08,4.5778e-08,8.1214e-09,-7.3608e-10
0,0,-0.04,0.15708,0.05236,1.6421e-08,-3.0084e-08,-1.7224e-08,7.2424e-09,4.4945e-08,2.5545e-08,4.2023e-08,1.5039e-08,-6.8567e-10
0.04,0,-0.04,0.15708,0.05236,1.8335e-08,-2.7425e-08,-2.0813e-08,9.6706e-09,4.739e-08,2.2523e-08,3.4547e-08,2.5194e-08,-3.6652e-10
-0.04,0.04,-0.04,0.15708,0.05236,1.7525e-08,-3.9267e-08,-1.4558e-08,4.4556e-09,4.2473e-08,2.5924e-08,4.7292e-08,7.0993e-09,2.6911e-09
0,0.04,-0.04,0.15708,0.05236,1.8715e-08,-3.5123e-08,-1.8113e-08,4.8156e-09,4.8907e-08,2.2136e-08,3.8459e-08,1.7865e-08,2.5752e-09
0.04,0.04,-0.04,0.15708,0.05236,2.0578e-08,-3.4029e-08,-1.9184e-08,5.1193e-09,5.5071e-08,1.9521e-08,3.599e-08,2.7387e-08,2.0249e-09
0,-0.08,0,0.15708,0.05236,1.5979e-08,-2.1818e-08,-2.5088e-08,1.6936e-08,3.9135e-08,3.4737e-08,3.442e-08,1.2153e-08,-1.6533e-08
-0.04,-0.04,0,0.15708,0.05236,1.5755e-08,-2.8614e-08,-1.9797e-08,6.7206e-09,3.8534e-08,3.3446e-08,3.791e-08,8.1248e-09,-8.0868e-09
0,-0.04,0,0.15708,0.05236,1.6719e-08,-2.6957e-08,-2.3706e-08,9.8661e-09,4.825e-08,3.2611e-08,3.5655e-08,1.3975e-08,-1.0612e-08
0.04,-0.04,0,0.15708,0.05236,1.905e-08,-2.406e-08,-2.9869e-08,1.0877e-08,4.804e-08,2.6006e-08,3.046e-08,1.7888e-08,-1.2073e-08
-0.08,0,0,0.15708,0.05236,1.5758e-08,-3.7058e-08,-1.4719e-08,2.0064e-09,4.0964e-08,3.3691e-08,4.6627e-08,3.9675e-09,-2.2913e-09
-0.04,0,0,0.15708,0.05236,1.8492e-08,-3.6208e-08,-1.8333e-08,5.7903e-09,4.7406e-08,2.7913e-08,4.0568e-08,9.4688e-09,-4.7777e-09
0,0,0,0.15708,0.05236,2.1147e-08,-3.0087e-08,-2.2805e-08,3.5348e-09,5.3785e-08,2.5578e-08,3.6024e-08,1.4778e-08,-4.5076e-09
0.04,0,0,0.15708,0.05236,2.5476e-08,-2.6874e-08,-2.4938e-08,5.259e-09,5.3799e-08,2.3713e-08,3.2299e-08,2.2461e-08,-6.157e-09
0.08,0,0,0.15708,0.05236,2.5555e-08,-2.4451e-08,-3.4941e-08,6.1834e-09,5.6846e-08,2.0189e-08,2.63e-08,2.9489e-08,-7.1282e-09
-0.04,0.04,0,0.15708,0.05236,1.9995e-08,-4.0881e-08,-1.7793e-08,1.2156e-09,4.9981e-08,2.4013e-08,3.915e-08,1.0096e-08,-9.2403e-10
0,0.04,0,0.15708,0.05236,2.1852e-08,-3.5929e-08,-2.0301e-08,1.0918e-09,5.6716e-08,2.3291e-08,3.4253e-08,1.6106e-08,-1.585e-09
0.04,0.04,0,0.15708,0.05236,2.6708e-08,-3.2724e-08,-2.4373e-08,2.056e-09,6.1314e-08,2.0608e-08,3.1627e-08,2.3732e-08,-1.7554e-09
0,0.08,0,0.15708,0.05236,2.6368e-08,-4.4551e-08,-1.8915e-08,-2.0173e-09,5.993e-08,1.9651e-08,3.5429e-08,1.8318e-08,1.1692e-09
-0.04,-0.04,0.04,0.15708,0.05236,1.7511e-08,-2.9224e-08,-2.3052e-08,2.9234e-09,4.832e-08,3.3859e-08,2.9872e-08,8.2745e-09,-1.2047e-08
0,-0.04,0.04,0.15708,0.05236,2.0457e-08,-2.5586e-08,-2.6327e-08,4.8115e-09,5.3554e-08,2.8841e-08,3.0053e-08,1.2696e-08,-1.465e-08
0.04,-0.04,0.04,0.15708,0.05236,2.4283e-08,-2.2837e-08,-3.3161e-08,2.1843e-09,5.5986e-08,2.4473e-08,2.6597e-08,1.7724e-08,-1.6124e-08
-0.04,0,0.04,0.15708,0.05236,1.9827e-08,-3.5585e-08,-2.0896e-08,-7.8993e-10,5.4617e-08,2.8245e-08,3.2383e-08,9.8713e-09,-9.5813e-09
0,0,0.04,0.15708,0.05236,2.3463e-08,-2.9996e-08,-2.5876e-08,-2.9926e-10,6.0256e-08,2.4715e-08,2.9766e-08,1.5095e-08,-8.0372e-09
0.04,0,0.04,0.15708,0.05236,2.6489e-08,-2.6538e-08,-3.1807e-08,4.0419e-10,6.5828e-08,2.2147e-08,2.6391e-08,1.8786e-08,-8.2385e-09
-0.04,0.04,0.04,0.15708,0.05236,2.2342e-08,-3.9215e-08,-1.9614e-08,-3.8143e-09,5.577e-08,2.4834e-08,3.3533e-08,8.4783e-09,-3.5844e-09
0,0.04,0.04,0.15708,0.05236,2.6659e-08,-3.5754e-08,-2.4387e-08,-3.221e-09,7.12e-08,2.0997e-08,2.8828e-08,1.5458e-08,-5.1651e-09
0.04,0.04,0.04,0.15708,0.05236,3.0294e-08,-3.2571e-08,-2.8728e-08,-2.5406e-09,7.2968e-08,1.9429e-08,2.683e-08,1.9866e-08,-5.8547e-09
0,0,0.08,0.15708,0.05236,2.49e-08,-2.8236e-08,-2.5581e-08,-6.5365e-09,7.3483e-08,2.0559e-08,2.4237e-08,1.1551e-08,-9.8417e-09
