0,0,-0.08,0.05236,0.05236,-1.0103e-08,-4.1078e-08,-4.4458e-08,-2.9145e-08,-4.6113e-09,2.9782e-08,4.4982e-08,-3.3333e-08,2.6155e-09,-2.6896e-08,-2.8501e-08,-1.5039e-08
-0.04,-0.04,-0.04,0.05236,0.05236,-5.6818e-09,-4.7634e-08,-4.1364e-08,-2.2175e-08,1.3017e-09,2.2699e-08,5.0562e-08,-3.4321e-08,-1.258e-09,-1.8192e-08,-2.5714e-08,-1.8709e-08
0,-0.04,-0.04,0.05236,0.05236,-9.8042e-09,-4.5728e-08,-3.6049e-08,-2.2537e-08,1.504e-09,2.9215e-08,4.1425e-08,-3.5851e-08,-2.1321e-09,-1.9403e-08,-3.2177e-08,-1.6349e-08
0.04,-0.04,-0.04,0.05236,0.05236,-1.6443e-08,-4.3094e-08,-2.8317e-08,-2.1154e-08,1.2082e-09,4.0476e-08,3.7865e-08,-3.7084e-08,-1.8184e-09,-2.1059e-08,-3.8937e-08,-1.3787e-08
-0.04,0,-0.04,0.05236,0.05236,-5.132e-09,-5.0177e-08,-4.852e-08,-2.7624e-08,8.2371e-10,1.8304e-08,4.4363e-08,-2.8274e-08,1.347e-09,-1.984e-08,-2.5349e-08,-1.5713e-08
0,0,-0.04,0.05236,0.05236,-9.8828e-09,-4.8146e-08,-4.0929e-08,-2.659e-08,-2.7319e-10,2.8384e-08,3.9791e-08,-3.0422e-08,1.5727e-09,-2.0476e-08,-3.1432e-08,-1.2191e-08
0.04,0,-0.04,0.05236,0.05236,-1.536e-08,-4.7327e-08,-3.3202e-08,-2.6228e-08,9.4173e-10,3.5577e-08,3.5216e-08,-2.9844e-08,1.243e-09,-2.3033e-08,-3.6359e-08,-8.9964e-09
-0.04,0.04,-0.04,0.05236,0.05236,-5.4369e-09,-5.2898e-08,-5.6715e-08,-3.5222e-08,-1.4447e-09,1.3746e-08,3.8814e-08,-2.4466e-08,3.7831e-09,-2.2235e-08,-2.4322e-08,-1.1698e-08
0,0.04,-0.04,0.05236,0.05236,-8.9802e-09,-4.9245e-08,-4.2796e-08,-3.536e-08,3.5522e-10,2.0635e-08,3.5985e-08,-2.4894e-08,4.3416e-09,-2.4711e-08,-2.9632e-08,-9.4772e-09
0.04,0.04,-0.04,0.05236,0.05236,-1.3705e-08,-4.6653e-08,-3.6879e-08,-3.1537e-08,6.167e-10,2.9518e-08,3.2294e-08,-2.5923e-08,5.9216e-09,-2.4423e-08,-3.4071e-08,-6.478e-09
0,-0.08,0,0.05236,0.05236,-8.7466e-09,-5.1019e-08,-2.9394e-08,-1.5764e-08,6.7251e-09,3.0395e-08,3.7279e-08,-3.9616e-08,-6.2658e-09,-1.3828e-08,-3.3033e-08,-1.5954e-08
-0.04,-0.04,0,0.05236,0.05236,-4.1567e-09,-5.6388e-08,-3.7176e-08,-1.9968e-08,6.5044e-09,2.0767e-08,3.9009e-08,-3.037e-08,-4.014e-09,-1.4985e-08,-2.7235e-08,-1.514e-08
0,-0.04,0,0.05236,0.05236,-9.2572e-09,-5.5666e-08,-3.4633e-08,-1.9087e-08,7.6363e-09,2.7469e-08,3.4815e-08,-3.1672e-08,-4.5209e-09,-1.4673e-08,-3.3708e-08,-1.1599e-08
0.04,-0.04,0,0.05236,0.05236,-1.6605e-08,-4.973e-08,-2.7851e-08,-1.8e-08,5.3777e-09,3.5294e-08,3.1333e-08,-3.3493e-08,-5.4583e-09,-1.5373e-08,-4.0848e-08,-8.8911e-09
-0.08,0,0,0.05236,0.05236,-7.8155e-10,-6.4519e-08,-5.1509e-08,-2.4889e-08,8.1835e-09,1.1738e-08,4.0392e-08,-2.5585e-08,-1.1785e-09,-1.4477e-08,-2.1591e-08,-1.3895e-08
-0.04,0,0,0.05236,0.05236,-4.1894e-09,-6.0049e-08,-4.5876e-08,-2.5348e-08,7.2796e-09,1.7754e-08,3.8521e-08,-2.5796e-08,-1.9525e-09,-1.5549e-08,-2.6273e-08,-1.0358e-08
0,0,0,0.05236,0.05236,-9.5843e-09,-5.8804e-08,-3.6786e-08,-2.4688e-08,6.824e-09,2.3267e-08,3.4536e-08,-2.7e-08,-1.0521e-09,-1.6436e-08,-3.0037e-08,-8.1339e-09
0.04,0,0,0.05236,0.05236,-1.6342e-08,-5.1992e-08,-3.2354e-08,-2.3004e-08,5.7239e-09,3.179e-08,3.1348e-08,-2.7615e-08,-2.4287e-09,-1.6373e-08,-3.898e-08,-6.2202e-09
0.08,0,0,0.05236,0.05236,-2.3574e-08,-4.7969e-08,-2.4873e-08,-2.0753e-08,5.4663e-09,3.7992e-08,2.762e-08,-2.9327e-08,-2.0988e-09,-1.5749e-08,-4.6499e-08,-4.2612e-09
