0,0,-0.08,0.05236,0.05236,-9.6807e-09,-4.3379e-08,-4.3762e-08,-2.7723e-08,-2.4282e-09,2.4454e-08,4.4022e-08,-3.2446e-08,2.1261e-09,-2.7553e-08,-2.9179e-08,-1.6112e-08
-0.04,-0.04,-0.04,0.05236,0.05236,-6.4793e-09,-5.227e-08,-4.263e-08,-2.2579e-08,4.8402e-11,2.31e-08,4.6644e-08,-3.2295e-08,-1.1171e-09,-1.7058e-08,-2.6906e-08,-1.987e-08
0,-0.04,-0.04,0.05236,0.05236,-7.7748e-09,-4.7007e-08,-3.5644e-08,-2.0872e-08,1.9718e-09,2.8383e-08,4.2909e-08,-3.5736e-08,-1.7982e-09,-2.0115e-08,-3.2897e-08,-1.795e-08
0.04,-0.04,-0.04,0.05236,0.05236,-1.5616e-08,-4.5659e-08,-2.7382e-08,-2.0391e-08,1.2194e-09,4.1625e-08,3.8734e-08,-3.568e-08,-1.3045e-09,-1.9868e-08,-4.1364e-08,-1.1696e-08
-0.04,0,-0.04,0.05236,0.05236,-5.2251e-09,-4.9109e-08,-5.1574e-08,-2.7852e-08,2.0095e-09,1.9264e-08,4.5583e-08,-2.734e-08,1.0626e-09,-2.1324e-08,-2.6316e-08,-1.2696e-08
0,0,-0.04,0.05236,0.05236,-9.0632e-09,-4.876e-08,-4.2073e-08,-3.0159e-08,1.8031e-09,2.5947e-08,4.1457e-08,-3.096e-08,3.1911e-09,-2.1759e-08,-3.0565e-08,-1.1897e-08
0.04,0,-0.04,0.05236,0.05236,-1.5418e-08,-4.6566e-08,-3.014e-08,-2.4767e-08,2.0558e-10,3.791e-08,3.3481e-08,-2.9096e-08,9.0494e-10,-2.0961e-08,-3.8166e-08,-9.8132e-09
-0.04,0.04,-0.04,0.05236,0.05236,-4.7081e-09,-5.2518e-08,-5.8208e-08,-3.172e-08,1.1377e-09,1.3617e-08,4.1998e-08,-2.5905e-08,2.3177e-09,-2.1385e-08,-2.1149e-08,-9.1101e-09
0,0.04,-0.04,0.05236,0.05236,-1.075e-08,-4.9695e-08,-4.7457e-08,-3.2139e-08,-3.0163e-09,2.0659e-08,3.683e-08,-2.5832e-08,3.6762e-09,-2.7515e-08,-2.8662e-08,-7.2936e-09
0.04,0.04,-0.04,0.05236,0.05236,-1.2898e-08,-4.644e-08,-3.5779e-08,-2.9212e-08,4.6033e-10,2.839e-08,3.2762e-08,-2.7283e-08,6.7808e-09,-2.1365e-08,-3.5193e-08,-6.0917e-09
0,-0.08,0,0.05236,0.05236,-7.0966e-09,-5.095e-08,-2.8582e-08,-1.6167e-08,6.8113e-09,3.022e-08,3.4282e-08,-3.4365e-08,-6.8343e-09,-1.3583e-08,-3.3455e-08,-1.1683e-08
-0.04,-0.04,0,0.05236,0.05236,-2.3538e-09,-5.7366e-08,-4.2358e-08,-1.8532e-08,5.3654e-09,2.2615e-08,3.9633e-08,-2.8082e-08,-3.1338e-09,-1.2684e-08,-2.7178e-08,-1.5395e-08
0,-0.04,0,0.05236,0.05236,-8.7547e-09,-5.3651e-08,-3.1538e-08,-1.9234e-08,6.389e-09,2.7663e-08,3.505e-08,-2.6618e-08,-3.6854e-09,-1.4858e-08,-3.3755e-08,-9.7593e-09
0.04,-0.04,0,0.05236,0.05236,-1.5698e-08,-4.9706e-08,-2.6621e-08,-1.7588e-08,5.6562e-09,3.3459e-08,3.3164e-08,-3.6452e-08,-3.2811e-09,-1.4623e-08,-4.2132e-08,-7.7865e-09
-0.08,0,0,0.05236,0.05236,-1.3117e-09,-5.7314e-08,-5.4814e-08,-2.8508e-08,8.034e-09,1.287e-08,3.8938e-08,-2.4122e-08,-2.1377e-09,-1.5481e-08,-2.2177e-08,-1.2309e-08
-0.04,0,0,0.05236,0.05236,-4.1567e-09,-6.0388e-08,-4.3401e-08,-2.4963e-08,1.0522e-08,1.8955e-08,3.643e-08,-2.5345e-08,-7.4465e-10,-1.5725e-08,-2.6261e-08,-9.4178e-09
0,0,0,0.05236,0.05236,-1.1118e-08,-5.7447e-08,-3.5924e-08,-2.4311e-08,8.217e-09,2.5318e-08,3.2191e-08,-2.7743e-08,-2.1751e-09,-1.6436e-08,-3.1417e-08,-9.298e-09
0.04,0,0,0.05236,0.05236,-1.5223e-08,-5.449e-08,-2.9778e-08,-2.2582e-08,6.2103e-09,2.9902e-08,3.0137e-08,-2.7432e-08,-1.6247e-09,-1.7007e-08,-3.6795e-08,-8.2187e-09
