0,0,-0.08,0.05236,0.05236,-1.0342e-08,-4.2001e-08,-4.3999e-08,-2.9402e-08,-6.7662e-09,2.7682e-08,4.6722e-08,-3.3311e-08,2.2067e-09,-2.6251e-08,-2.8296e-08,-1.406e-08
-0.04,-0.04,-0.04,0.05236,0.05236,-4.7556e-09,-4.828e-08,-4.0989e-08,-2.1995e-08,-9.8966e-10,2.5396e-08,4.5735e-08,-3.3473e-08,-1.584e-09,-1.6757e-08,-2.6559e-08,-1.9519e-08
0,-0.04,-0.04,0.05236,0.05236,-1.0186e-08,-4.4419e-08,-3.4298e-08,-2.2965e-08,1.0138e-09,2.8565e-08,4.1877e-08,-3.5327e-08,-1.9576e-09,-1.9e-08,-3.5842e-08,-1.98e-08
0.04,-0.04,-0.04,0.05236,0.05236,-1.6351e-08,-4.2015e-08,-2.9927e-08,-2.0717e-08,4.6517e-10,3.7687e-08,3.7236e-08,-3.7518e-08,-1.4452e-09,-2.0033e-08,-3.7768e-08,-1.2442e-08
-0.04,0,-0.04,0.05236,0.05236,-6.6513e-09,-5.2457e-08,-5.0077e-08,-2.5638e-08,8.7056e-11,2.3186e-08,4.6337e-08,-2.7331e-08,1.094e-09,-2.1247e-08,-2.5686e-08,-1.2518e-08
0,0,-0.04,0.05236,0.05236,-8.7536e-09,-4.7708e-08,-4.0066e-08,-2.5316e-08,2.0344e-09,2.6114e-08,4.208e-08,-2.8642e-08,7.6825e-10,-2.2566e-08,-3.0442e-08,-1.1192e-08
0.04,0,-0.04,0.05236,0.05236,-1.5719e-08,-4.7526e-08,-3.4751e-08,-2.5907e-08,6.4355e-10,3.6008e-08,3.7113e-08,-2.9761e-08,5.9972e-10,-1.8733e-08,-3.5407e-08,-1.0766e-08
-0.04,0.04,-0.04,0.05236,0.05236,-5.6243e-09,-5.4268e-08,-5.5353e-08,-3.3926e-08,2.2131e-09,1.5842e-08,4.2785e-08,-2.4171e-08,2.1035e-09,-2.2212e-08,-2.5722e-08,-1.0625e-08
0,0.04,-0.04,0.05236,0.05236,-9.0594e-09,-5.1768e-08,-4.2945e-08,-3.3401e-08,-2.6671e-10,2.2673e-08,3.8524e-08,-2.5303e-08,6.9568e-09,-2.4266e-08,-2.7797e-08,-7.1895e-09
0.04,0.04,-0.04,0.05236,0.05236,-1.3293e-08,-5.0154e-08,-3.7289e-08,-3.1299e-08,-4.3191e-10,2.9883e-08,3.1823e-08,-2.669e-08,7.0971e-09,-2.3663e-08,-3.3717e-08,-7.992e-09
