0.36691,0.50584,0.01124,2.2181,0.10822
-0.30292,0.54499,0.043082,0.10001,1.3784
0.61256,-0.11962,-0.032979,0.86998,1.1987
0.18474,-0.4695,0.36888,0.14505,2.4049
0.18099,0.18418,0.56916,0.30515,2.4982
-0.36691,-0.50584,-0.01124,2.587,0.58708
-0.49729,0.04137,-0.37632,2.1829,1.5386
0.12899,0.24641,-0.5597,0.9962,1.3999
0.1508,-0.42459,-0.43313,2.9852,2.0305
