0,0,-0.08,0.05236,0.05236,-1.0639e-08,-4.2575e-08,-4.2229e-08,-2.6892e-08,-3.811e-09,2.5907e-08,4.5351e-08,-3.252e-08,2.7801e-09,-2.8203e-08,-2.8985e-08,-1.4435e-08
-0.04,-0.04,-0.04,0.05236,0.05236,-5.439e-09,-4.8599e-08,-4.4763e-08,-2.2908e-08,-1.6833e-10,2.1639e-08,5.1046e-08,-3.4364e-08,-1.7784e-09,-1.7253e-08,-2.7462e-08,-1.9962e-08
0,-0.04,-0.04,0.05236,0.05236,-1.0839e-08,-4.5221e-08,-3.5058e-08,-2.131e-08,2.1303e-09,3.0831e-08,4.0399e-08,-3.7394e-08,-2.4774e-09,-1.979e-08,-3.2587e-08,-1.6761e-08
0.04,-0.04,-0.04,0.05236,0.05236,-1.5649e-08,-4.4823e-08,-2.7244e-08,-2.0901e-08,2.6735e-09,3.9396e-08,3.7084e-08,-3.8373e-08,-2.9553e-09,-1.9802e-08,-3.8357e-08,-1.2833e-08
-0.04,0,-0.04,0.05236,0.05236,-5.2001e-09,-5.0699e-08,-4.6523e-08,-2.7369e-08,-4.0604e-10,1.7734e-08,4.3893e-08,-2.9245e-08,1.703e-09,-2.0532e-08,-2.5807e-08,-1.4187e-08
0,0,-0.04,0.05236,0.05236,-8.7696e-09,-4.9223e-08,-3.8804e-08,-2.7384e-08,9.1636e-10,2.6674e-08,3.9272e-08,-3.0768e-08,1.3225e-09,-2.233e-08,-2.966e-08,-1.3254e-08
0.04,0,-0.04,0.05236,0.05236,-1.4416e-08,-4.5785e-08,-3.2488e-08,-2.5722e-08,1.3345e-09,3.3717e-08,3.4914e-08,-3.0642e-08,9.7756e-10,-2.3208e-08,-3.6045e-08,-9.0851e-09
-0.04,0.04,-0.04,0.05236,0.05236,-5.4726e-09,-5.3987e-08,-5.7012e-08,-3.3847e-08,-1.0159e-10,1.6034e-08,4.001e-08,-2.3604e-08,4.2984e-09,-2.148e-08,-2.3849e-08,-1.1956e-08
0,0.04,-0.04,0.05236,0.05236,-9.1211e-09,-5.068e-08,-4.662e-08,-3.5306e-08,3.3816e-10,2.3382e-08,3.5998e-08,-2.622e-08,4.9747e-09,-2.3586e-08,-2.8351e-08,-9.4616e-09
0.04,0.04,-0.04,0.05236,0.05236,-1.2861e-08,-4.6315e-08,-3.689e-08,-3.1049e-08,2.3208e-09,2.7857e-08,3.1253e-08,-2.5368e-08,6.447e-09,-2.492e-08,-3.438e-08,-6.3641e-09
0,-0.08,0,0.05236,0.05236,-8.9503e-09,-5.2114e-08,-2.9638e-08,-1.6099e-08,7.4256e-09,3.1064e-08,3.577e-08,-3.807e-08,-6.177e-09,-1.3168e-08,-3.4243e-08,-1.707e-08
-0.04,-0.04,0,0.05236,0.05236,-3.2072e-09,-5.7852e-08,-3.9955e-08,-2.0517e-08,6.4835e-09,2.069e-08,4.025e-08,-3.0703e-08,-4.5784e-09,-1.5e-08,-2.648e-08,-1.5295e-08
0,-0.04,0,0.05236,0.05236,-9.382e-09,-5.4543e-08,-3.5229e-08,-1.8293e-08,7.681e-09,2.632e-08,3.4189e-08,-3.1843e-08,-4.0071e-09,-1.5783e-08,-3.3553e-08,-1.1449e-08
0.04,-0.04,0,0.05236,0.05236,-1.6798e-08,-5.2113e-08,-2.7794e-08,-1.8319e-08,4.149e-09,3.5235e-08,3.238e-08,-3.1604e-08,-5.8145e-09,-1.5348e-08,-3.974e-08,-9.8426e-09
-0.08,0,0,0.05236,0.05236,-7.2294e-10,-6.3184e-08,-5.0272e-08,-2.427e-08,7.4976e-09,1.351e-08,4.0454e-08,-2.4207e-08,-1.2412e-09,-1.4709e-08,-2.2177e-08,-1.2087e-08
-0.04,0,0,0.05236,0.05236,-3.8912e-09,-6.2469e-08,-4.4604e-08,-2.4473e-08,6.8858e-09,1.7754e-08,3.7811e-08,-2.6085e-08,-2.0862e-09,-1.5879e-08,-2.5657e-08,-1.0842e-08
0,0,0,0.05236,0.05236,-8.9171e-09,-5.7905e-08,-3.8512e-08,-2.3616e-08,6.5264e-09,2.4083e-08,3.4436e-08,-2.6343e-08,-9.8545e-10,-1.6006e-08,-3.2046e-08,-8.2711e-09
0.04,0,0,0.05236,0.05236,-1.6457e-08,-5.3462e-08,-3.1829e-08,-2.2024e-08,5.5834e-09,3.0255e-08,3.038e-08,-2.6664e-08,-1.0731e-09,-1.7135e-08,-3.7778e-08,-6.0132e-09
0.08,0,0,0.05236,0.05236,-2.0008e-08,-4.7295e-08,-2.6028e-08,-2.2234e-08,5.2077e-09,3.7361e-08,2.7126e-08,-2.835e-08,-1.7237e-09,-1.5028e-08,-4.7012e-08,-4.527e-09
-0.04,0.04,0,0.05236,0.05236,-3.6903e-09,-6.5712e-08,-5.0053e-08,-3.0039e-08,6.5279e-09,1.5801e-08,3.4921e-08,-2.2174e-08,1.69e-09,-1.5789e-08,-2.4794e-08,-5.5282e-09
