0,0,-0.08,0.05236,0.05236,-1.0105e-08,-4.1079e-08,-4.4465e-08,-2.9153e-08,-4.6105e-09,2.9781e-08,4.4981e-08,-3.3338e-08,2.616e-09,-2.689e-08,-2.8501e-08,-1.5035e-08
-0.04,-0.04,-0.04,0.05236,0.05236,-5.6817e-09,-4.7646e-08,-4.1357e-08,-2.2177e-08,1.3015e-09,2.2694e-08,5.0547e-08,-3.431e-08,-1.2576e-09,-1.8193e-08,-2.5708e-08,-1.8714e-08
0,-0.04,-0.04,0.05236,0.05236,-9.8037e-09,-4.5723e-08,-3.6054e-08,-2.2536e-08,1.5044e-09,2.9221e-08,4.1421e-08,-3.584e-08,-2.1322e-09,-1.9403e-08,-3.2177e-08,-1.6345e-08
0.04,-0.04,-0.04,0.05236,0.05236,-1.6444e-08,-4.3091e-08,-2.8315e-08,-2.1155e-08,1.2079e-09,4.048e-08,3.7854e-08,-3.7068e-08,-1.8183e-09,-2.1059e-08,-3.8939e-08,-1.379e-08
-0.04,0,-0.04,0.05236,0.05236,-5.134e-09,-5.0176e-08,-4.8521e-08,-2.7627e-08,8.2371e-10,1.8301e-08,4.4368e-08,-2.8275e-08,1.3468e-09,-1.9836e-08,-2.5356e-08,-1.5706e-08
0,0,-0.04,0.05236,0.05236,-9.8812e-09,-4.8142e-08,-4.0942e-08,-2.6593e-08,-2.7316e-10,2.8379e-08,3.9798e-08,-3.0427e-08,1.5731e-09,-2.0473e-08,-3.1429e-08,-1.2193e-08
0.04,0,-0.04,0.05236,0.05236,-1.5359e-08,-4.7333e-08,-3.3201e-08,-2.6223e-08,9.4167e-10,3.5586e-08,3.5212e-08,-2.9846e-08,1.243e-09,-2.3039e-08,-3.6362e-08,-8.998e-09
-0.04,0.04,-0.04,0.05236,0.05236,-5.4374e-09,-5.2894e-08,-5.6708e-08,-3.5222e-08,-1.445e-09,1.3744e-08,3.8817e-08,-2.4467e-08,3.7832e-09,-2.2238e-08,-2.4321e-08,-1.1699e-08
0,0.04,-0.04,0.05236,0.05236,-8.9791e-09,-4.9229e-08,-4.2791e-08,-3.5355e-08,3.552e-10,2.0631e-08,3.5987e-08,-2.4895e-08,4.3414e-09,-2.4707e-08,-2.9629e-08,-9.479e-09
0.04,0.04,-0.04,0.05236,0.05236,-1.3704e-08,-4.6639e-08,-3.6884e-08,-3.154e-08,6.1661e-10,2.9513e-08,3.2298e-08,-2.5915e-08,5.9209e-09,-2.4419e-08,-3.4064e-08,-6.4786e-09
0,-0.08,0,0.05236,0.05236,-8.7462e-09,-5.1023e-08,-2.9394e-08,-1.5758e-08,6.7267e-09,3.0391e-08,3.7282e-08,-3.9619e-08,-6.2663e-09,-1.3828e-08,-3.3033e-08,-1.5954e-08
-0.04,-0.04,0,0.05236,0.05236,-4.1571e-09,-5.6386e-08,-3.7175e-08,-1.9962e-08,6.5035e-09,2.0768e-08,3.9002e-08,-3.0371e-08,-4.0144e-09,-1.4987e-08,-2.7244e-08,-1.5143e-08
