0,0,-0.08,0.05236,0.05236,-9.7021e-09,-4.2584e-08,-4.0806e-08,-2.8166e-08,-5.0537e-09,2.6247e-08,4.5313e-08,-3.168e-08,3.2081e-09,-2.8527e-08,-2.9562e-08,-1.5102e-08
-0.04,-0.04,-0.04,0.05236,0.05236,-5.3061e-09,-5.1848e-08,-4.2567e-08,-2.3206e-08,9.8179e-10,2.1949e-08,4.8197e-08,-3.4649e-08,-1.7873e-09,-1.7117e-08,-2.6479e-08,-2.0469e-08
0,-0.04,-0.04,0.05236,0.05236,-1.0386e-08,-4.6642e-08,-3.5484e-08,-2.1989e-08,2.669e-09,3.1622e-08,4.1009e-08,-3.6793e-08,-1.0554e-09,-1.9043e-08,-3.1415e-08,-1.7397e-08
0.04,-0.04,-0.04,0.05236,0.05236,-1.3543e-08,-4.4539e-08,-3.003e-08,-2.0238e-08,1.9556e-09,3.8698e-08,3.8234e-08,-3.7522e-08,-2.1114e-09,-2.0288e-08,-4.2166e-08,-1.1105e-08
-0.04,0,-0.04,0.05236,0.05236,-5.8484e-09,-5.022e-08,-4.7305e-08,-2.8e-08,1.1336e-09,1.7956e-08,4.4449e-08,-2.8374e-08,3.063e-10,-2.1233e-08,-2.6225e-08,-1.551e-08
0,0,-0.04,0.05236,0.05236,-9.5175e-09,-5.1414e-08,-3.9203e-08,-2.7478e-08,2.5283e-10,2.4509e-08,3.9925e-08,-2.9653e-08,1.9602e-09,-2.2935e-08,-3.109e-08,-1.0625e-08
0.04,0,-0.04,0.05236,0.05236,-1.401e-08,-4.6738e-08,-3.1817e-08,-2.5168e-08,1.1487e-09,3.6447e-08,3.4477e-08,-3.1715e-08,3.1013e-09,-2.2354e-08,-3.9906e-08,-9.4424e-09
-0.04,0.04,-0.04,0.05236,0.05236,-5.9519e-09,-5.366e-08,-5.7788e-08,-3.5935e-08,-1.4346e-09,1.5332e-08,4.2171e-08,-2.3012e-08,4.3578e-09,-2.3029e-08,-2.6065e-08,-1.0552e-08
0,0.04,-0.04,0.05236,0.05236,-9.282e-09,-5.0183e-08,-4.711e-08,-3.3987e-08,1.3015e-09,2.1607e-08,3.7193e-08,-2.4595e-08,3.9633e-09,-1.967e-08,-2.9209e-08,-7.9602e-09
0.04,0.04,-0.04,0.05236,0.05236,-1.3752e-08,-4.5625e-08,-3.4728e-08,-3.1552e-08,1.9494e-09,2.8418e-08,3.2137e-08,-2.5135e-08,8.77e-09,-2.4238e-08,-3.5375e-08,-7.3101e-09
