0.001,0.0014839
0.002,0.0019585
0.003,0.0026401
0.004,0.0033966
0.005,0.0040457
0.006,0.0047768
0.007,0.0054549
0.008,0.0063942
0.009,0.0066476
0.01,0.0079644
0.01,0.0079644
