0.001,0.0023722
0.002,0.0026166
0.003,0.0030085
0.004,0.0034166
0.005,0.0042436
0.006,0.0044995
0.007,0.0053546
0.008,0.0058127
0.009,0.0064512
0.01,0.0074529
