0.001,0.0014428
0.002,0.0019064
0.003,0.0026064
0.004,0.0032561
0.005,0.0039255
0.006,0.0046621
0.007,0.0053112
0.008,0.0060861
0.009,0.0067163
0.01,0.0079004
